comment,author,date,num_likes
다음편 언제 나와용,@user-pc9op6ie3k,2024-01-28T20:38:51Z,1
"너무 귀엽고 묘하게 현실적인 신 시리즈네요 ㅋㅋㅋㅋㅋ 다음편 너무 기대됩니다<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X83_KMOf-gOrwbGACw""></a>",@jims.337,2024-01-28T19:45:54Z,1
제가 악당하겠습니다,@I_love_Heptagram_and_RATH4R176,2024-01-28T19:26:32Z,1
"와 새로운 시리즈물인가!!! 마법소녀물 대박 좋아ㅎㅎㅎ <a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a>",@BungeoGold,2024-01-28T18:20:30Z,1
변신씬 고퀄이고 다 좋은데 항마력 딸려요...ㅋㅋㅎㅎ,@VABIN-cv2cy,2024-01-28T18:11:33Z,2
ㅋㅋㅋㅋ 변신 장면 개 웃기네ㅋㅋㅋ,@user-fk4dy7jk5d,2024-01-28T17:46:50Z,0
이게 얼마만의 수이웃이여....,@light_a_wish_,2024-01-28T17:25:15Z,1
마법 연구원ㅋㅋㅋㅋㅋㅋ,@rujhac,2024-01-28T17:14:40Z,0
"진찌 재밌게 봤습니다 !!!<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>",@gonglldouch,2024-01-28T16:58:31Z,0
교수님 저는 세계를 구해야만 합니다!<br>&quot;그런거 할시간에 연구나 하렴&quot;,@ZzmgkzZ,2024-01-28T16:56:49Z,1
이젠 소녀가 아닐지도,@user-gq2lc8xr9i,2024-01-28T16:54:32Z,3
제발 이거 시리즈물이여라,@user-nk7xz3pg5i,2024-01-28T16:52:50Z,1
공님 덕님 하이텐션 뭔가 오랜만에 듣느거같네 ㅋㅋㅋㅋㅋㅋ 좋다 ㅋㅋㅋㅋ,@gonglldouch,2024-01-28T16:46:21Z,6
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=932"">15:32</a>",@kmondays,2024-01-28T16:45:55Z,1
ㅋㅋㅋㅋㅋㅋ 1분 6초 뜰림 팩폭 넘 웃겨욬ㅋㅋㅋㅋ,@Y-vlog24,2024-01-28T16:38:03Z,0
"새벽에 변신장면 보고 강제 웃음참기,,,,ㅋㅋㅋㅋㅋ",@user-wf2js7gc7c,2024-01-28T16:37:25Z,1
"고퀄인걸 보니 데드파더스처럼 단기 시리즈물인것 같군, 너무 행복하다❤",@fluitloveyou,2024-01-28T16:27:30Z,0
앗! &lt;마법소녀 잠뜰&gt;은 &lt;불타버린 논문&gt;의 영향으로 타락 마법소녀인 &lt;Dr.대학원생 잠뜰&gt;로 변화하였다!,@fluitloveyou,2024-01-28T16:14:50Z,1
하 돈벌기힘들다 현타시게오셧겠내요ㅠ,@user-ny9kr1fq7z,2024-01-28T16:05:30Z,0
다음화도...,@mindustry111,2024-01-28T16:03:29Z,0
잠뜰님 현아 라는 이름 제 언니 이름이에요ㅋㅋㅋ 댓글은 잘 안쓰지만 저 열심히 좋아요 누르고 하고있어요! 영상 만들어주셔서 감사합니다!,@user-jt6kc1ug3s,2024-01-28T15:58:48Z,0
이웃집 좀비 3화는 올라오는거죠?,@munymuny6576,2024-01-28T15:57:02Z,0
너무너무 재미있었습니다!!!! 앞으로 더 많이 많이 만들어주세요!!!!!!,@user-rf3hq2jz9p,2024-01-28T15:52:36Z,0
왜 요즘은  웨로웨로웨로웨로웨@! %~*!% 왜 안 해주시나요.? ㅠㅠㅠ,@user-nz3ug3vl7y,2024-01-28T15:48:49Z,0
익숙한 언데드가..,@user-yi6mn7ot9x,2024-01-28T15:41:51Z,0
이거 시리즈로 가면 안되나요?,@user-yi3mc2mn1p,2024-01-28T15:41:35Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=935"">15:35</a>아닠ㅋㅋㅋㅋㅋ미쳤낰",@Dadaaddaa-_-77,2024-01-28T15:40:18Z,1
라더님 변신모습 나만 수이집라더님 생각났나...,@tb-ox5oc,2024-01-28T15:26:55Z,1
마지막에 그렇게 수이웃을 보여주시면 제가 너무 힘들어요…😢,@Wnwkr_45,2024-01-28T15:24:21Z,0
"와아! 마법소녀 ㅋㅋ 너무 재밌어요!!! 바로 달려왔어야했는데!! 마법소녀<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a> 오늘도 꿀잼꿀잼!❤<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYYLnIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYYLnIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYejmIs2E8wTYsY_4CQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/c5p4ZYjINpC3_9EP-uOykAQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/c5p4ZYjINpC3_9EP-uOykAQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/c5p4ZczINpC3_9EP-uOykAQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/c5p4ZczINpC3_9EP-uOykAQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/Y-WHZdjiIK2j_9EP-4624AU""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/dBqJZfXuO46I_9EPvqO3sAc""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/dBqJZbHvO46I_9EPvqO3sAc""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/Y-WHZf_hIK2j_9EP-4624AU""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/x095ZcG5K5C3_9EP-uOykAQ""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/x095ZYq5K5C3_9EP-uOykAQ""></a>",@AAA-mt8xb,2024-01-28T15:23:39Z,1
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1650"">27:30</a> 라더님의 변신 타임~",@user-lc2jy1dm1b,2024-01-28T15:20:03Z,0
"와..,.❤❤❤",@user-yd2tg2lh3z,2024-01-28T15:19:57Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1547"">25:47</a> <br>🐳-헬륨이 몸에 들어와서~",@user-lc2jy1dm1b,2024-01-28T15:17:42Z,0
변신해도 옷이  너무 구려요<br>죄송합니다 ㅠㅡㅠ😢,@user-gk7nb3zj1x,2024-01-28T15:16:18Z,1
잠뜰님 죄송합니다,@user-gk7nb3zj1x,2024-01-28T15:18:04Z,1
덕개 귀여웡❤<br>👇<br>👇<br>👇,@user-gk7nb3zj1x,2024-01-28T15:09:12Z,1
이거 2화 나오는거에요??<br>나오면 좋겠다 손!,@user-mw9bc7lv1i,2024-01-28T15:08:57Z,1
저요🤚,@user-mw9bc7lv1i,2024-01-28T15:10:23Z,1
오늘 덕개님 진짜 왕왕 기여워요...♡♡,@user-tv3wx8vz7s,2024-01-28T15:04:25Z,1
2편 당현이 나오겠져...?,@user-fq3ql3eq8m,2024-01-28T15:01:51Z,0
와 변신하는 씬 ㅋㅋ.. 진짜 대박이네요 제가 본 마인크래프트 씬중에 제일 고퀄이에요 ㅋㅋ..,@52ster25,2024-01-28T15:01:33Z,1
이건 진짜 잠뜰tv에 한획을 그릴 시리즈다.....,@user-zr4gj7pt2h,2024-01-28T14:57:35Z,1
아니 뜰님이 자꾸 현실적인 얘기 할때마다 웃겨죽을거같음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>변신은ㅠ또뭐임진짜 골때린다 언니 현타올때마다 개웃김,@user-th9cr9jo4k,2024-01-28T14:51:49Z,24
실성한 뜰 귀하다...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>아니 언니 맨탈 괜찮냐고 진짜 오늘 개많이웃음,@user-th9cr9jo4k,2024-01-28T15:02:34Z,2
잠뜰님이 왜 이런것까짘ㅋㅋㅋ,@user-sz5ql2lq9q,2024-01-28T14:51:19Z,1
마법소녀가 아니라 연구소녀데ㅁ? 근데 <br>치마 안ㅇ입은 마법소녀? 새롭닼ㅋㅋㅋㅋㅋㅋㅋ,@user-jk9yi2zx7h,2024-01-28T14:50:07Z,1
수현님 맨처음 면담할때 칼퇴<br>ㅋㅋㅋㅋㅋ큐큐ㅠ큐큐큐큨큐큐큐큨ㅋㅋㅌㅌㅌ,@user-fn4bd2xg2o,2024-01-28T14:46:46Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1948"">32:28</a> 아니 이거 수이웃이잖아",@rgh3149,2024-01-28T14:42:44Z,0
변신장면 고퀄 뭐에요ㅋㅋ 너무 웃기네ㅋㅋㄱㄱㅋㄱ,@user-nk3jx7up5x,2024-01-28T14:42:40Z,1
레이디 버그 ㅋㅋㅋ <br>레이디 잠뜰 ㅋㅋㅋ,@user-gangsublober,2024-01-28T14:42:08Z,0
시리즈 짝!시리즈 짝!시리즈 짝!<br>와 잔짜 시리즈면..좋아서 기절할듯,@user-jd3sf3rk3c,2024-01-28T14:41:36Z,0
라더님 변신한거 수이웃인가요?? 와 ㅜㅜ 추억 미쳤다,@ilililililiiililii5775,2024-01-28T14:33:49Z,2
변신하는거 고퀄이라서 더 웃김ㅋㅋㅋㅋ 아 너무 행복하다ㅠㅠㅠㅋㅋㅋ,@sandy-kt5te,2024-01-28T14:33:02Z,1
역시 뜰님 사심채우기 컨텐츠죠? 제가 전에 길가다가 뜰님이 마법소녀 코스프레한 모습 봤어요!!,@user-rbtmxj,2024-01-28T14:30:59Z,1
"변신씬 겁네 고퀄이네 ㅋㅋㅋ 심지어 마지막에 나온 책의 내용을 보니 추측데로 라더님이 변한건 수이웃 라더님인데 이렇게 수이웃랃님을 다시보니 반갑네요<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X83_KMOf-gOrwbGACw""></a>",@liliafig,2024-01-28T14:20:25Z,62
안ㅋㅋㅋㅋㅋㅋ아닠ㅋㅋㅋㅋㅋㅋ 마법봉에 변신 퀄까지 퀄리티 보니깤ㅋㅋㅋㅋㅋㅋㅋㅋ<br>갑자기 동심이 생각나기돜ㅋㅋㅋㅋㅋ 하고 아 진짜 변신 장면 ㅋㅋㅋㅋㅋ보고 <br>겁나 많이 웃었넼ㅋㅋㅋㅋㅋ,@Rin-jh5rw,2024-01-28T14:19:29Z,0
아닠ㅋㅋ진짜 애니 같애요ㅋㅋㅋㅋ 변신 장면 진짜 개멋있음..ㄷㄷ영상 내취향 잠뜰님도 내취향❤,@KimhaYang1217,2024-01-28T14:16:42Z,2
왜....변신할 때...음 닭살이....음...벽이 느껴짐... 완벽과 벽 그 사이인듯....(그래도 재미있어요 빵 터졌습니다 ㅋㅋㅋ),@user-yt3te1in1v,2024-01-28T14:09:16Z,0
아 진짜 웃겨요ㅋㅋㅋㅋㅋㅋ<br>이런 마법소녀 같은 거 너무 좋아요 진짜,@mintret,2024-01-28T14:08:02Z,0
내일이 개학이여서 일찍 자야하지만 <br>잠뜰님 영상은 못 참지 ㅋㅋ,@user-fy9rf5kl8k,2024-01-28T14:02:09Z,0
마크로 변신하는걸 만드시다니..!! 대박~!!!😀<br>아 근데 저두 뜰님이 말한거처럼 퍼스널 컬러 파랑색이나 삐까뻔쩍한것으로 변신 할거라고 생각했는데 예상하지 못했다ㅋㅋ..,@Doyeon_2727,2024-01-28T13:55:11Z,5
변신 파트에서 뿜었습니닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>심지어 지팡이에 DNA갘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user-wd1yb7kw9p,2024-01-28T13:52:02Z,0
변신장면 죠낸 고퀄이네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ뜰언니유튜브에서 이런걸 보게 될줄이야.. 😂,@user-wz3hr7xf3n,2024-01-28T13:51:57Z,0
아 현아라서 행복,@user-pt9kq7ld8h,2024-01-28T13:51:46Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1542"">25:42</a>ㅋㅋㅋㅌㅋㅋㅌㅌㅋㅋㅌㅋㅋㅌㅋㅋㅌㅋ",@user-ub1ms9wl6k,2024-01-28T13:50:23Z,1
이게 뭐야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@Habenaria_radiata,2024-01-28T13:49:42Z,0
뜰하,@user-lk4lt9bc3y,2024-01-28T13:47:59Z,1
"와 댓글을 안 달 수가 없게 설정이 그냥 미쳤네요 ㅋㅋㅋㅋㅋㅋ<br>진짜 이런 만화 있으면 바로 보겠다고 생각할 정도로 설정 자체가 마법소녀물 느낌도 나면서 너무 개성있는데 탤런트분들까지 너무 재밌었습니다 <br>여고생도 아니고 대학원생이라는 점이 한국적이고 특히 좋았습니다 ㅋㅋㅋ<br><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a>잠뜰TV만의 마법소녀물 앞으로도 기대되네요! 정말 잘 보고 갑니다",@4_sA,2024-01-28T13:45:20Z,27
평범한 일반인이던 내가 꾸..꿈뜰이?!,@khe1219,2024-01-28T13:45:11Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=666"">11:06</a> 진심으로 빡친거 같음 ㅋㅋㅋㅋ",@user-qh3qe8wh9b,2024-01-28T13:44:53Z,2
이 영상보고 마법소녀 이세계아이돌 떠올린 이파리들 모여,@PUKIN_,2024-01-28T13:43:53Z,0
갑자기 안젤라 데이비드 그립다.,@user-yf6ho7xm7k,2024-01-28T13:42:44Z,2
오랜만에 보니깐 재미가 아직까진 괜찮구먼,@Nortec_Station,2024-01-28T13:42:06Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1823"">30:23</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1831"">30:31</a> 대사가 팩폭이여서 아픈데요...ㅋㅋㅋㅋ",@user-ym3qn5im3z,2024-01-28T13:40:59Z,0
ㅇ ㅏ 잠만 잠만ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 항마력ㅇ; 이 항마렫ㄱ이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@user-xv8hq5sx1r,2024-01-28T13:40:14Z,1
전 라더님 모자가 탐나네요,@mins5336,2024-01-28T13:40:02Z,0
오랫만에 기관사 라더가 나왔네,@molu999,2024-01-28T13:38:24Z,0
장송의프리렌을따라잡을려고송장의뜨리렌을만들다니.정말위대합니다!!!,@JYKIM-uw6ys,2024-01-28T13:38:13Z,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ잠뜰님 성격같은 마법소녀는 첨 봐욬ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@I_love_sleepground1228,2024-01-28T13:37:59Z,1
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1669"">27:49</a> 역시 만화 동아리 오타쿠 귀공자 느낌 마법소년이군요",@user-ym3qn5im3z,2024-01-28T13:37:41Z,1
완전 삥투삥쿠한걸 원했는 데큐큐ㅠ큐큐ㅠㅠㅠ,@user-hk3hs9sh6b,2024-01-28T13:37:29Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1604"">26:44</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1617"">26:57</a> 아니 오타쿠한테 너무하잖아요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1631"">27:11</a> 그러면 혹할 수도",@user-ym3qn5im3z,2024-01-28T13:32:55Z,0
"아니 ㅋㅋㅋ<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/v0o6X6L_KMOf-gOrwbGACw""></a>뜰팁에서 마법소녀물을 볼줄은 ㅋㅋㅋㅋㅋㅋ언니 오늘도 재밌게 봤어욤<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a><a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a>",@user-py3el6ji4b,2024-01-28T13:30:29Z,2
변신씬 개 고퀄인거부터 끝까지 그냥 이 영상 개쳐웃기네 진짜 ㅋㅎㅋㅎㅋㅎㅋㅋ 아 혹시 편집자님이 요즘 뇌를 빼고 일하시나요? 근데 왜 고퀄이지,@nellellelle,2024-01-28T13:30:20Z,2
변신하는 씬 진짜 ㅋㅋㅋㅋㅋㅋ작가님 광기로 힘드셨나요?,@user-ym3qn5im3z,2024-01-28T13:26:27Z,4
와 꿀잼😂,@user-kt2ye5ni4f,2024-01-28T13:26:05Z,0
저노조 케미 쩌네요ㅋㅋ,@user-iu1id2wl9v,2024-01-28T13:24:48Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1949"">32:29</a>에 라더님 수상한 이웃집때랑 비슷한데요? (개인적인 생각이에요)",@user-qn4zi5bh1x,2024-01-28T13:23:32Z,1
마냥 웃을 수만은 없는 식영과 예비 대학원생.. 😂,@mm-gi5zq,2024-01-28T13:22:45Z,2
시리즈였음 좋겠다❤,@user-kj1iu2ij7n,2024-01-28T13:19:21Z,1
ㄴㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅋㅋㅋ아 웃기네,@HhongSiii,2024-01-28T13:18:47Z,0
혹시 카드캡터체리 알아요?ㅋㅎㅋㅎㅋㅎㅋ<br>아 너무 행복해 하핳ㅎㅎ하하,@candy_23.,2024-01-28T13:18:26Z,1
보는 내내 웃었음ㅠㅠ 진짜 댕ㅇ웃기네😭😭😭😭,@oxoxx_w,2024-01-28T13:18:24Z,0
2탄나오나?!<br>너무재미있네요!,@user-ff7go3ij8l,2024-01-28T13:18:19Z,2
아닠 뭔데 잠뜰 혼자만  복장이ㅋㅋ,@user-tz1qg9dn6c,2024-01-28T13:17:31Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=933"">15:33</a> 신비한 파티클 의식과 그렇지 못한 (비명)주문?",@user-ym3qn5im3z,2024-01-28T13:17:19Z,0
약간 지팡이가 시크릿 쥬쥬같은ㄷㅔ요,@miin1192,2024-01-28T13:17:04Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=900"">15:00</a> 너무 귀여운 애니메이션 그림과 귀여운 덕개님",@user-ym3qn5im3z,2024-01-28T13:16:12Z,0
치링치링 큐티 프리티 뽀짝 초강력 울트라 실버 다이아 골드 헬륨 Au 짱짱 강력 변신,@AREYOUHAPPY0795,2024-01-28T13:13:01Z,1
아 진짜ㅜㅜ 마법소녀 너무 웃겨서 계속 뿜었어요 ㅋㅋㅜㅠ,@user-kh4ok6wx1u,2024-01-28T13:12:17Z,1
몬스터 마시며 보다가 멈칫 ㅋㅋㅋㅋ 성분은 제가 검색해 볼게요… 대학원생분들은 연구 하셔요.,@sleeping_candy.,2024-01-28T13:08:23Z,0
마법소녀 30대ㄷㄷ,@user-sd3qy6ew4z,2024-01-28T13:07:46Z,0
앝ㅋㅋㅋㅋ변신할때 씬 너무 이쁘게 됐어용ㅋㅋ❤❤잠뜰님은 마법소녀😊,@user-qx5gr7gc5p,2024-01-28T13:07:14Z,8
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=410"">6:50</a>~<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=433"">7:13</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=685"">11:25</a> <a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=968"">16:08</a> 현실적인 발언들 대학원생은...흠 이하생략",@user-ym3qn5im3z,2024-01-28T13:05:22Z,0
"잠뜰님은 꿈뜰이들에 마법소녀 입니다<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/EmfRYcjmIs2E8wTYsY_4CQ""></a>",@user-pf6cz1pg6c,2024-01-28T13:04:36Z,1
라더님 언데드 되자마자 수상한 이웃집 생각나는 1인..ㅋㅋㅋㅋ 저만 그런건가요?,@b.o_ra,2024-01-28T13:04:26Z,1
이거 시리즈 이가요?,@user-gv2jl4tv6r,2024-01-28T13:04:21Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1105"">18:25</a>",@user-qu6it7um3b,2024-01-28T13:01:46Z,1
너무 재미있다,@rho8625,2024-01-28T13:00:28Z,0
캐릭터들이 너무 매력적이라 너무 좋아요 ㅋㅋㅋ,@arehill,2024-01-28T12:59:38Z,1
ㅋㅋㅋ 이 시리즈너무재밌다 ㅋㅋㅋㅋ,@user-ku2ke6np6s,2024-01-28T12:55:55Z,0
그렀게덕개는보신탕집으로끌려가는데,@JYKIM-uw6ys,2024-01-28T12:54:07Z,0
네? 언데드요?..,@user-fy3oo7lg7u,2024-01-28T12:53:05Z,0
대박~~ 잠뜰님 너무~~  재미 있어서 좋아요랑 댓글 달고갈게요~~ 사랑해요잠뜰님~~!!,@user-nn3ye1mq2f,2024-01-28T12:51:31Z,0
진짜 오늘 덕개님 텐션 역대급이다ㅋㅋㅋㅋㅋㅎㅎㄹㄹㅋㅋㅋㅋ너무 귀여우셔ㅠㅠㅠㅠ,@user-iv1mv3pp9v,2024-01-28T12:49:57Z,43
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1832"">30:32</a> 덕님과 룡님의 말이 너무 ㅋㅋㅋㅋ큨큐큐 그와중에 뜰님의 방응까지 ㅋㅋ큐큐큨ㅋㅋ",@user-ve7zd4lu9z,2024-01-28T12:48:43Z,11
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=5"">0:05</a> 깜짝이야........... 절대 제가 대학원 준비중인 식품영양학과 학부생이라서 놀란 건 아닙니다....🥲",@user-lp5rn1wd7c,2024-01-28T12:47:38Z,41
가고 싶습니다..,@user-oc7vk1vd7f,2024-04-04T20:45:35Z,0
"변신장면 너무 고퀄인데 재밌어요 ㅋㅋㅋㅋㅋ 꼭 다음편이 나왔으면 좋겠어요<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYMW-LsTm8gSVn53gBg""></a>",@silverstone9744,2024-01-28T12:44:59Z,0
평범한 일반인이던 내가 &quot;꿈뜰이&quot;로 데뷔?,@user-ic8yc3pz6p,2024-01-28T12:40:42Z,1
ㅋㅋㅋㅋㅋㅋㅋㅋ아 진짜 잠뜰TV 이런 장르도 소화할 줄 알았냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,@livingproofsilver,2024-01-28T12:40:25Z,1
진짜진짜너무너무 재밌어요!!!! 계속 웃으면서 봤어요!!! 제가 댓글 정말 안 다는데 이 말 꼭 드리고 싶어서 끄적여봅니다... 항상 재밌게 보고 있습니다! 감사합니다!,@user-yn1rq4um9d,2024-01-28T12:36:06Z,0
"5시간전 8.7천번째👍❤️ 1천번째 댓글 와!!~♡ 게임 인기 급상승 동영상 32위(/,#)축하해요!~♡☆☆☆(☆☆)",@user-tc6uo3wj6p,2024-01-28T12:33:34Z,0
인기 급상승 됐네 축하해요,@TV-sb7hw,2024-01-28T12:33:07Z,0
"<a href=""UCg7rkxrTnIhiHEpXY1ec9NA/a86kYKW-LsTm8gSVn53gBg""></a>",@user-nd3zq2px3r,2024-01-28T12:32:48Z,0
캐릭터 진짜 잘 잡았닼ㅋㅋㅋㅋㅋㅋ 대학원 마법소녀 완전 취향ㅋㅋㅋㅋㅋㅋㅋㅋ 이런 마법소시민은 첨이얔ㅋㅋㅋㅋ큐ㅠㅜㅜㅜㅜ,@user-ow9di3lt5w,2024-01-28T12:32:45Z,2
와 이거 시리즈물로 나온다면 앞으로도 전에 나왔던 상황극 캐릭터들이 변신 형태로 나올까요?? 마법소년 랃님 코스프레(?) 변신 기대되네요^^,@Imgoogoo,2024-01-28T12:32:02Z,0
변신 씬은 고퀄인데 모습은 그냥 실험하는 교수잖어 ㅋㅋㅋㅋㅋㅋ,@user-zc8xf7wh6z,2024-01-28T12:30:38Z,0
랩실에서 찌들어 논문 찍어내는 기계로 살던 대학원생인 내가 밤에는 이 세계를 구하는 초절정 마법(원)소녀?!?!?!,@user-nw7jh7il6l,2024-01-28T12:30:15Z,7
과학소녀와 게임소년의 케미*-* 기대되는군요,@Eun_jam,2024-01-28T12:26:42Z,0
또 해주세여...,@user-vv7xp1cb6q,2024-01-28T12:25:05Z,0
스포 금지 선 <i>_________</i> 끊으면 평생 모솔/오징어,@ngocmaihuynh3490,2024-01-28T12:22:48Z,0
"<a href=""https://www.youtube.com/watch?v=NRIm0cuQ3bE&amp;t=1997"">33:17</a> 팽창이 아니라 헬창인듯😂😂😂",@user-ex6vn1py1n,2024-01-28T12:22:09Z,2
와.. 역시 믿보잠! 믿고 보는 잠뜰님!❤,@user-kx1yp7ge2o,2024-01-28T12:22:02Z,1
이 컨텐츠를 보고 요정혐오에 걸렸습니다 흑흑.,@user-jp3vw1ly4k,2024-01-28T12:20:53Z,0
앜ㅋㅋㅋㅋㅋㅋㅋ 변신 장면 진짜 잘만들었다 ㅋㅋㅋㅋㅋㅋㅋㅋ,@ydnac_nottoc,2024-01-28T12:17:44Z,1
마법소녀 이세ㄱ...아 아니 마법소녀 잠뜰이다,@user-mb4bv2cn2s,2024-01-28T12:17:01Z,0
&quot;식품 연구 조교만 하던 내가 <br>잠을 못자더니 생겨버린 <br>요정들이 나를 (강제로) 마법소녀로 <br>만들어 버린 건에 대하여&quot;,@sunset0221,2024-01-28T12:16:59Z,0
???: 학생은 어떻게 원소기호를 외우셨나요??<br>나 : 마법 (원)소녀.<br>???: ????,@user-hr6fi8pm7c,2024-01-28T12:12:28Z,2
다음 이야기 만드실 거죠?,@user-lj5or7ku3l,2024-01-28T12:12:08Z,0
아닠ㅋㅋㅋ변신장면 너무 고퀄이잖욬ㅋㅋ,@Cocoa0728,2024-01-28T12:10:13Z,0
아..변신에서 터졌네 ㅋㅋ,@ROBLOXsjw,2024-01-28T12:08:24Z,0
내일은 월요일 이라 영상 안나오네ㅠㅠㅠㅠ,@lee_geng_1007,2024-01-28T12:08:23Z,0
잠뜰님 항상 영상 잘 보고 있습니다❤ 너무 재밌어요🫶🫧,@Minseok504,2024-01-28T12:05:52Z,1
